artist,album,date,week_num,meta_score,user_score
The Tallest Man on Earth,Wild Hunt,"April 13, 2010",15,77,0
Dr. John,Tribal,"August 3, 2010",31,77,0
Delorean,Subiza,"May 4, 2010",18,77,0
Rick Ross,Teflon Don,"July 20, 2010",29,77,0
Secret Sisters,The Secret Sisters,"October 12, 2010",41,77,0
Black Milk,Album of the Year,"September 14, 2010",37,77,0
Sade,Soldier Of Love,"February 9, 2010",6,77,0
Mark McGuire,Living with Yourself,"October 12, 2010",41,77,0
Screaming Females,Castle Talk,"September 14, 2010",37,77,0
Allison Moorer,Crows,"February 9, 2010",6,77,0
Dum Dum Girls,I Will Be,"March 30, 2010",13,77,0
Killing Joke,Absolute Dissent,"November 22, 2010",47,77,0
Hot Chip,One Life Stand,"February 9, 2010",6,77,0
Curren$y,Pilot Talk II,"November 22, 2010",47,77,0
Field Music,Field Music (Measure),"February 16, 2010",7,77,0
Let's Wrestle,In The Court Of The Wrestling Let's,"March 23, 2010",12,77,0
Surfer Blood,Astro Coast,"January 19, 2010",3,77,0
Lawrence Arabia,Chant Darling,"January 4, 2010",1,77,0
Drive-By Truckers,The Big To-Do,"March 16, 2010",11,77,0
Scout Niblett,The Calcination Of Scout Niblett,"January 26, 2010",4,77,0
Villagers,Becoming A Jackal,"June 8, 2010",23,77,0
Matthew Dear,Black City,"August 17, 2010",33,77,0
Willie Nelson,Country Music,"April 20, 2010",16,77,0
John Mellencamp,No Better Than This,"August 17, 2010",33,77,0
Deftones,Diamond Eyes,"May 4, 2010",18,77,0
Gayngs,Relayted,"May 11, 2010",19,77,0
Mose Allison,The Way Of The World,"March 23, 2010",12,77,0
Liars,Sisterworld,"March 9, 2010",10,77,0
Megafaun,Heretofore,"September 14, 2010",37,77,0
Foals,Total Life Forever,"June 15, 2010",24,77,0
Jesca Hoop,Hunting My Dress,"July 27, 2010",30,77,0
Thee Silver Mt. Zion Memorial Orchestra & Tra-La-La Band,Kollaps Tradixionales,"February 16, 2010",7,77,0
The Radio Dept.,Clinging To A Scheme,"April 20, 2010",16,77,0
Gil Scott-Heron,I'm New Here,"February 9, 2010",6,77,0
Polar Bear,Peepers,"March 16, 2010",11,77,0
The Chieftains Featuring Ry Cooder,San Patricio,"March 9, 2010",10,77,0
Frightened Rabbit,The Winter Of Mixed Drinks,"March 9, 2010",10,77,0
Gonjasufi,A Sufi And A Killer,"March 9, 2010",10,77,0
Carolina Chocolate Drops,Genuine Negro Jig,"February 16, 2010",7,77,0
Freeway & Jake One,The Stimulus Package,"February 16, 2010",7,77,0
Yeasayer,Odd Blood,"February 9, 2010",6,77,0
The Booksman,Part II: The New December,"June 22, 2010",25,77,0
Glasser,Ring,"September 28, 2010",39,77,0
The Fresh & Onlys,Play It Strange,"October 12, 2010",41,77,0
Daft Punk,Tron: Legacy,"December 7, 2010",49,77,0
Phosphorescent,Here's To Taking It Easy,"May 11, 2010",19,77,0
Mogwai,Special Moves/Burning,"August 24, 2010",34,77,0
The White Stripes,Under Great White Northern Lights [Live],"March 16, 2010",11,77,0
Corinne Bailey Rae,The Sea,"January 26, 2010",4,77,0
Retribution Gospel Choir,2,"January 26, 2010",4,77,0
Crystal Castles,Crystal Castles [2010],"June 8, 2010",23,77,0
Gorillaz,Plastic Beach,"March 9, 2010",10,77,0
Kelis,Flesh Tone,"July 6, 2010",27,77,0
Sun Kil Moon,Admiral Fell Promises,"July 13, 2010",28,77,0
No Joy,Ghost Blonde,"December 7, 2010",49,77,0
Wolf People,Steeple,"October 12, 2010",41,77,0
Richard Thompson,Dream Attic,"August 31, 2010",35,77,0
Les Savy Fav,Root For Ruin,"September 14, 2010",37,77,0
Faun Fables,Light of a Vaster Dark,"November 16, 2010",46,77,0
Wildbirds & Peacedrums,Rivers,"August 24, 2010",34,75,0
R. Kelly,Love Letter,"December 14, 2010",50,75,0
Warpaint,The  Fool,"October 26, 2010",43,75,0
Barn Owl,Ancestral Star,"November 1, 2010",44,75,0
Tracey Thorn,Love And Its Opposite,"May 18, 2010",20,75,0
Dr. Dog,"Shame, Shame","April 6, 2010",14,75,0
The Mynabirds,What We Lose In The Fire We Gain In The Flood,"April 27, 2010",17,75,0
Max Richter,Infra,"July 20, 2010",29,75,0
Suckers,Wild Smile,"June 8, 2010",23,75,0
Taylor Swift,Speak Now,"October 25, 2010",43,75,0
The Melvins,Bride Screamed Murder,"June 1, 2010",22,75,0
Male Bonding,Nothing Hurts,"May 11, 2010",19,75,0
Mice Parade,What It Means to Be Left-Handed,"September 14, 2010",37,75,0
Chew Lips,Unicorn,"February 1, 2010",5,75,0
Broken Social Scene,Forgiveness Rock Record,"May 4, 2010",18,75,0
Curren$y,Pilot Talk,"July 13, 2010",28,75,0
Wrongtom,Duppy Writer,"September 21, 2010",38,75,0
The Parting Gifts,Strychnine Dandelions,"November 9, 2010",45,75,0
John Legend,Wake Up!,"September 21, 2010",38,75,0
The Extra Lens,Undercard,"October 19, 2010",42,75,0
Against Me!,White Crosses,"June 8, 2010",23,75,0
Mystery Jets,Serotonin,"July 13, 2010",28,75,0
The Futureheads,The Chaos,"June 1, 2010",22,75,0
Damien Jurado,Saint Bartlett,"May 25, 2010",21,75,0
Manic Street Preachers,Postcards From a Young Man,"September 21, 2010",38,75,0
The Corin Tucker Band,"1,000 Years","October 5, 2010",40,75,0
Robyn,"Body Talk, Pt. 2","September 7, 2010",36,75,0
Best Coast,Crazy for You,"July 27, 2010",30,75,0
Jónsi,Go,"April 6, 2010",14,75,0
Los Lobos,Tin Can Trust,"August 3, 2010",31,75,0
Autechre,Oversteps,"March 23, 2010",12,75,0
Weekend,Sports,"November 9, 2010",45,75,0
James,The Morning After,"September 14, 2010",37,75,0
Phantogram,Eyelid Movies,"February 9, 2010",6,75,0
White Hinterland,Kairos,"March 9, 2010",10,75,0
Tindersticks,Falling Down A Mountain,"February 16, 2010",7,75,0
Blitzen Trapper,Destroyer Of The Void,"June 8, 2010",23,75,0
Steve Wynn and the Miracle 3,Northern Aggression,"November 30, 2010",48,75,0
Free Energy,Stuck On Nothing,"May 4, 2010",18,75,0
Javelin,No Mas,"April 6, 2010",14,75,0
Avey Tare,Down There,"October 26, 2010",43,75,0
Clipd Beaks,To Realize,"January 26, 2010",4,75,0
Alejandro Escovedo,Street Songs of Love,"June 29, 2010",26,75,0
Keith Urban,Get Closer,"November 16, 2010",46,75,0
Oasis,Time Flies... 1994-2009,"June 15, 2010",24,75,0
Jukebox the Ghost,Everything Under the Sun,"September 7, 2010",36,75,0
Wooden Shjips,Vol. 2,"March 30, 2010",13,75,0
Robyn,Body Talk Pt 1,"June 15, 2010",24,75,0
Eluvium,Similes,"February 23, 2010",8,75,0
Skream,Outside the Box,"September 14, 2010",37,75,0
Skream,Outside the Box,"August 17, 2010",33,75,0
Maximum Balloon,Maximum Balloon,"September 21, 2010",38,75,0
Tracy Bonham,Masts of Manhatta,"July 13, 2010",28,75,0
Various Artists,The Twilight Saga: Eclipse [OST],"June 8, 2010",23,75,0
Cowboy Junkies,Renmin Park,"June 15, 2010",24,75,0
Errors,Come Down With Me,"March 1, 2010",9,75,0
Owen Pallett,Heartland,"January 12, 2010",2,75,0
Dosh,Tommy,"April 13, 2010",15,75,0
Leon Russell,The Union,"October 19, 2010",42,75,0
Freddie Gibbs,Str8 Killa [EP],"August 3, 2010",31,75,0
Jamie Lidell,Compass,"May 18, 2010",20,75,0
Portico Quartet,Isla,"August 31, 2010",35,75,0
Ólafur Arnalds,...And They Have Escaped the Weight of Darkness,"June 8, 2010",23,75,0
Ed Harcourt,Lustre,"June 15, 2010",24,75,0
The Hold Steady,Heaven Is Whenever,"May 4, 2010",18,75,0
Autolux,Transit Transit,"August 3, 2010",31,75,0
Tony Buck,Knoxville,"August 24, 2010",34,75,0
You Say Party! We Say Die!,XXXX,"February 9, 2010",6,75,0
Earth,A  Bureaucratic Desire for Extra-Capsular Extraction,"October 25, 2010",43,75,0
Drake,Thank Me Later,"June 15, 2010",24,75,0
Growing,Pumps!,"April 6, 2010",14,75,0
The 1900s,Return of the Century,"November 2, 2010",44,75,0
Blockhead,The Music Scene,"January 12, 2010",2,75,0
Natalie Merchant,Leave Your Sleep,"April 13, 2010",15,75,0
Cassandra Wilson,Silver Pony,"November 22, 2010",47,75,0
Belle and Sebastian,Belle and Sebastian Write About Love,"October 12, 2010",41,75,0
Wolf Parade,Expo 86,"June 29, 2010",26,75,0
HEALTH,::Disco2,"July 6, 2010",27,75,0
Holy Fuck,Latin,"May 11, 2010",19,75,0
Strong Arm Steady,In Search Of Stoney Jackson,"January 27, 2010",4,75,0
Crowded House,Intriguer,"July 13, 2010",28,75,0
Torche,Songs for Singles,"September 21, 2010",38,75,0
Three Mile Pilot,The Inevitable Past Is the Future Forgotten,"September 28, 2010",39,75,0
Waka Flocka Flame,Flockaveli,"October 5, 2010",40,75,0
Jaga Jazzist,One Armed Bandit,"February 23, 2010",8,75,0
Allo Darlin',Allo Darlin',"October 5, 2010",40,75,0
Bad Religion,The  Dissent of Man,"September 28, 2010",39,75,0
Clogs,The Creatures In The Garden Of Lady Walton,"March 2, 2010",9,75,0
Los Campesinos!,Romance Is Boring,"January 26, 2010",4,75,0
Jaime Meline,Weareallgoingtoburninhellmegamixxx3,"August 3, 2010",31,75,0
Alberta Cross,Broken Side Of Time,"March 9, 2010",10,75,0
Happy Birthday,Happy Birthday,"March 16, 2010",11,75,0
Sam Prekop,Old Punch Card,"September 7, 2010",36,75,0
Robert Randolph,We Walk This Road,"June 22, 2010",25,72,77
Junip,Fields,"September 14, 2010",37,72,77
Groove Armada,Black Light,"March 2, 2010",9,72,77
Dirty Money,Last Train to Paris,"December 14, 2010",50,72,77
Robyn Hitchcock & The Venus 3,Propellor Time,"April 6, 2010",14,72,77
Josh Rouse,El Turista,"March 9, 2010",10,72,77
Pat Metheny,Orchestrion,"January 26, 2010",4,72,77
The Greenhornes,Four Stars,"November 9, 2010",45,72,77
Dungen,Skit I Allt,"September 14, 2010",37,72,77
Isobel Campbell,Hawk,"August 24, 2010",34,72,77
Eternal Summers,Silver,"September 27, 2010",39,72,77
Nada Surf,If I Had A Hi-Fi,"June 8, 2010",23,72,77
Prins Thomas,Prins Thomas,"April 13, 2010",15,72,77
Tunng,...And Then We Saw Land,"April 6, 2010",14,72,77
Abe Vigoda,Crush,"September 28, 2010",39,72,77
The Hundred in the Hands,The Hundred in the Hands,"September 21, 2010",38,72,77
Mike Patton,Mondo Cane,"May 4, 2010",18,72,77
El Guincho,Pop Negro,"September 14, 2010",37,72,77
Versus,On the Ones and Threes,"August 3, 2010",31,72,77
Buddy Guy,Living Proof,"October 25, 2010",43,72,77
Xiu Xiu,"Dear God, I Hate Myself","February 23, 2010",8,72,77
Old 97's,"The Grand Theatre, Vol. 1","October 12, 2010",41,72,77
The Living Sisters,Love To Live,"March 30, 2010",13,72,77
Ted Leo & The Pharmacists,The Brutalist Bricks,"March 9, 2010",10,72,77
Shearwater,Golden Archipelago,"February 23, 2010",8,72,77
Darkstar,North,"November 2, 2010",44,72,77
Love Is All,Two Thousand And Ten Injuries,"March 23, 2010",12,72,77
Zach Hill,Face Tat,"October 19, 2010",42,72,77
The Soft Pack,The Soft Pack,"February 2, 2010",5,72,77
Delta Spirit,History From Below,"June 8, 2010",23,72,77
Ólöf Arnalds,Innundir Skinni,"September 14, 2010",37,72,77
The Acorn,No Ghost,"September 7, 2010",36,72,77
Shipping News,One Less Heartless To Fear,"November 9, 2010",45,72,77
Future Islands,In Evening Air,"May 4, 2010",18,72,77
Past Lives,Tapestry Of Webs,"February 23, 2010",8,72,77
Of Montreal,False Priest,"September 14, 2010",37,72,77
Aloha,Home Acres,"March 9, 2010",10,72,77
Loretta Lynn,Coal Miner's Daughter: A Tribute to Loretta Lynn,"November 9, 2010",45,72,77
Menomena,Mines,"July 27, 2010",30,72,77
Someone Still Loves You Boris Yeltsin,Let It Sway,"August 17, 2010",33,72,77
Fitz & the Tantrums,Pickin' Up The Pieces,"August 24, 2010",34,72,77
Mi Ami,Steal Your Face,"April 6, 2010",14,72,77
The Clientele,Minotaur,"August 31, 2010",35,72,77
Wooden Wand,Death Seat,"October 26, 2010",43,72,77
Widespread Panic,Dirty Side Down,"May 25, 2010",21,72,77
Mahjongg,The  Long Shadow of the Paper Tiger,"July 20, 2010",29,72,77
She & Him,Volume Two,"March 23, 2010",12,72,77
Beach Fossils,Beach Fossils,"July 27, 2010",30,72,77
The Coral,Butterfly House,"July 12, 2010",28,72,77
Danger Mouse And Sparklehorse,Dark Night Of The Soul,"July 13, 2010",28,72,77
Ne-Yo,Libra Scale,"November 22, 2010",47,72,77
Clinic,Bubblegum,"October 5, 2010",40,72,77
Grass Widow,Past Time,"August 24, 2010",34,72,77
Miller,Church with No Magic,"August 10, 2010",32,72,77
Deer Tick,The Black Dirt Sessions,"June 8, 2010",23,72,77
The Whitefield Brothers,Earthology,"February 2, 2010",5,72,77
KT Tunstall,Tiger Suit,"October 5, 2010",40,72,77
Sleepy Sun,Fever,"June 1, 2010",22,72,77
S. Carey,All We Grow,"August 24, 2010",34,72,77
Citay,Dream Get Together,"January 26, 2010",4,72,77
Danzig,Deth Red Sabaoth,"June 22, 2010",25,72,77
Bettye LaVette,Interpretations: The British Rock Songbook,"May 25, 2010",21,72,77
The Drums,The Drums,"September 14, 2010",37,72,77
Efterklang,Magic Chairs,"February 23, 2010",8,72,77
Black Mountain,Wilderness Heart,"September 14, 2010",37,72,77
Holly Golightly & the Brokeoffs,Medicine County,"March 30, 2010",13,72,77
Tift Merritt,See You On The Moon,"June 1, 2010",22,72,77
Meth-Ghost-Rae,Wu-Massacre,"March 30, 2010",13,72,77
Giant Sand,Blurry Blue Mountain,"November 23, 2010",47,72,77
Cornershop,Judy Sucks A Lemon For Breakfast,"April 20, 2010",16,72,77
Major Lazer,Lazers Never Die,"July 27, 2010",30,72,77
High Places,High Places Vs. Mankind,"March 23, 2010",12,72,77
Oh No Ono,Eggs,"January 26, 2010",4,72,77
Nas And Damian Marley,Distant Relatives,"May 18, 2010",20,72,77
Bonobo,Black Sands,"March 23, 2010",12,72,77
Gogol Bordello,Trans-Continental Hustle,"April 27, 2010",17,72,77
The Pariah Dogs,God Willin' & the Creek Don't Rise,"August 17, 2010",33,72,77
Cloud Cult,Light Chasers,"September 14, 2010",37,72,77
Sambassadeur,European,"February 23, 2010",8,72,77
The Len Price 3,Pictures,"January 19, 2010",3,72,77
Kaki King,Junior,"April 13, 2010",15,72,77
Salem,King Night,"September 28, 2010",39,72,77
Trans Am,Thing,"April 20, 2010",16,72,77
Lali Puna,Our Inventions,"April 27, 2010",17,72,77
Jamie Cullum,The Pursuit,"March 2, 2010",9,72,77
Magnetic Fields,Realism,"January 26, 2010",4,72,77
Shelby Lynne,"Tears, Lies, And Alibis","April 20, 2010",16,72,77
MGMT,Congratulations,"April 13, 2010",15,72,77
Bryan Ferry,Olympia,"October 25, 2010",43,72,77
The Morning Benders,Big Echo,"March 9, 2010",10,72,77
White Hills,White Hills,"February 23, 2010",8,72,77
Rufus Wainwright,All Days Are Nights: Songs For Lulu,"April 20, 2010",16,72,77
Basia Bulat,Heart Of My Own,"January 26, 2010",4,72,77
Frankie Rose and the Outs,Frankie Rose and the Outs,"September 21, 2010",38,72,77
The Thermals,Personal Life,"September 7, 2010",36,72,77
Mark Olson,Many Colored Kite,"July 27, 2010",30,69,85
Secret Cities,Pink Graffiti,"July 20, 2010",29,69,85
Tom Petty & the Heartbreakers,Mojo,"June 15, 2010",24,69,85
Jakob Dylan,Women + Country,"April 6, 2010",14,69,85
Everything Everything,Man Alive,"August 30, 2010",35,69,85
Emma Pollock,The Law Of Large Numbers,"March 2, 2010",9,69,85
Jenny and Johnny,I'm Having Fun Now,"August 31, 2010",35,69,85
Eric Clapton,Clapton,"September 28, 2010",39,69,85
Massive Attack,Heligoland,"February 9, 2010",6,69,85
The Like,Release Me,"June 15, 2010",24,69,85
The Sword,Warp Riders,"August 24, 2010",34,69,85
The Apples In Stereo,Travellers In Space And Time,"April 20, 2010",16,69,85
Murs & 9th Wonder,Fornever,"April 13, 2010",15,69,85
Midlake,The Courage Of Others,"February 2, 2010",5,69,85
Archie Bronson Outfit,Coconut,"March 23, 2010",12,69,85
Leo Abrahams,Small Craft On A Milk Sea,"November 2, 2010",44,69,85
The Orb,Metallic Spheres,"October 12, 2010",41,69,85
Scissor Sisters,Night Work,"June 29, 2010",26,69,85
Wavves,King of the Beach,"August 3, 2010",31,69,85
Ciara,Basic Instinct,"December 14, 2010",50,69,85
Silje Nes,Opticks,"October 12, 2010",41,69,85
Chatham County Line,Wildwood,"July 13, 2010",28,69,85
Jason Collett,Rat A Tat Tat,"March 9, 2010",10,69,85
Lightspeed Champion,Life Is Sweet! Nice To Meet You,"February 16, 2010",7,69,85
Rhymefest,El Che,"June 8, 2010",23,69,85
Land of Talk,Cloak and Cipher,"August 24, 2010",34,69,85
I Am Arrows,Sun Comes Up Again,"July 20, 2010",29,69,85
Actress,Splazsh,"June 8, 2010",23,69,85
Broken Bells,Broken Bells,"March 9, 2010",10,69,85
Blue Giant,Blue Giant,"July 13, 2010",28,69,85
Daft Punk,Tron: Legacy,"December 7, 2010",49,69,85
Balmorhea,Constellations,"February 23, 2010",8,69,85
John Hiatt,The Open Road,"March 2, 2010",9,69,85
Anberlin,"Dark Is the Way, Light Is a Place","September 7, 2010",36,69,85
Peggy Sue,Fossils And Other Phantoms,"June 1, 2010",22,69,85
Julian Lynch,Terra,"November 30, 2010",48,69,85
Oval,O,"September 7, 2010",36,69,85
Coheed and Cambria,Year Of The Black Rainbow,"April 13, 2010",15,69,85
Quasi,American Gong,"February 23, 2010",8,69,85
The Charlatans UK,Who We Touch,"September 14, 2010",37,69,85
Blank Dogs,Land and Fixed,"November 8, 2010",45,69,85
Toro y Moi,Causers of This,"February 9, 2010",6,69,85
Sun Airway,Nocturne of Exploded Crystal Chandelier,"October 25, 2010",43,69,85
Tokyo Police Club,Champ,"June 8, 2010",23,69,85
Iron Maiden,The Final Frontier,"August 17, 2010",33,69,85
Eels,End Times,"January 19, 2010",3,69,85
Jaill,That's How We Burn,"July 27, 2010",30,69,85
The Bird And The Bee,"Interpreting The Masters, Volume 1: A Tribute to Daryl Hall And John Oates","March 23, 2010",12,69,85
Delphic,Acolyte,"June 29, 2010",26,69,85
The Red Krayola With Art & Language,Five American Portraits,"January 26, 2010",4,69,85
The Hot Rats,Turn Ons,"January 19, 2010",3,69,85
The New Pornographers,Together,"May 4, 2010",18,69,85
jj,jj no 3,"March 9, 2010",10,69,85
The Ruby Suns,Fight Softly,"March 2, 2010",9,69,85
Pernice Brothers,Goodbye Killer,"June 15, 2010",24,69,85
Ryan Adams & the Cardinals,III/IV,"December 14, 2010",50,69,85
Thee Oh Sees,Warm Slime,"May 11, 2010",19,69,85
The Chemical Brothers,Further,"June 22, 2010",25,69,85
Stereolab,Not Music,"November 16, 2010",46,69,85
Maps & Atlases,Perch Patchwork,"June 29, 2010",26,69,85
Jerry Lee Lewis,Mean Old Man,"September 7, 2010",36,69,85
Disturbed,Asylum,"August 31, 2010",35,69,85
Here We Go Magic,Pigeons,"June 8, 2010",23,69,85
Stars,The Five Ghosts,"June 22, 2010",25,69,85
Margot & the Nuclear So and So's,Buzzard,"September 21, 2010",38,69,85
The Dead Weather,Sea Of Cowards,"May 11, 2010",19,69,85
Stone Temple Pilots,Stone Temple Pilots,"May 25, 2010",21,69,85
Hauschka,Foreign Landscapes,"October 12, 2010",41,69,85
First Aid Kit,The Big Black And The Blue,"May 25, 2010",21,69,85
Adam Green,Minor Love,"February 16, 2010",7,69,85
Laetitia Sadier,The Trip,"September 21, 2010",38,69,85
Kele Okereke,The Boxer,"June 22, 2010",25,69,85
Blood Red Shoes,Fire Like This,"March 1, 2010",9,69,85
Plants and Animals,La La Land,"April 20, 2010",16,69,85
