artist,album,date,week_num,meta_score,user_score
Nickel Creek,A Dotted Line,"April 1, 2014",14,78,0
The Twilight Sad,No One Wants To Be Here and No One Wants To Leave,"October 28, 2014",44,78,0
Cory Branan,The  No-Hit Wonder,"August 19, 2014",34,78,0
The Body,I Shall Die Here,"April 1, 2014",14,78,0
Lee Gamble,Koch,"September 30, 2014",40,78,0
Tinariwen,Emmaar,"February 11, 2014",7,78,0
Future,Honest,"April 22, 2014",17,78,0
Sam Amidon,Lily-O,"September 30, 2014",40,78,0
John Fullbright,Songs,"May 27, 2014",22,78,0
Marianne Faithfull,Give My Love to London,"November 11, 2014",46,78,0
Holy Sons,The Fact Facer,"September 23, 2014",39,78,0
Earth,Primitive and Deadly,"September 2, 2014",36,78,0
Mary Gauthier,Trouble & Love,"June 10, 2014",24,78,0
Thee Oh Sees,Drop,"April 19, 2014",16,78,0
David Kilgour and the Heavy Eights,End Times Undone,"August 5, 2014",32,78,0
Hookworms,The Hum,"November 11, 2014",46,78,0
First Aid Kit,Stay Gold,"June 10, 2014",24,78,0
Bellowhead,Revival,"June 30, 2014",27,78,0
The Heliocentrics,Jaiyede Afro,"September 9, 2014",37,78,0
Pharmakon,Bestial Burden,"October 14, 2014",42,78,0
Mirel Wagner,When the Cellar Children See the Light of Day,"August 12, 2014",33,78,0
YG,My Krazy Life,"March 18, 2014",12,78,0
Wooden Wand,Farmer's Corner,"May 6, 2014",19,78,0
Anathema,Distant Satellites,"June 10, 2014",24,78,0
Black Bananas,Electric Brick Wall,"June 24, 2014",26,78,0
Sharon Jones & the Dap-Kings,Give the People What They Want,"January 14, 2014",3,78,0
Hurray for the Riff Raff,Small Town Heroes,"February 11, 2014",7,78,0
Elbow,The Take Off and Landing of Everything,"March 11, 2014",11,78,0
Tinashe,Aquarius,"October 7, 2014",41,78,0
Timber Timbre,Hot Dreams,"April 1, 2014",14,78,0
Kevin Morby,Still Life,"October 14, 2014",42,78,0
Pere Ubu,Carnival of Souls,"September 9, 2014",37,78,0
Grouper,Ruins,"October 31, 2014",44,78,0
Champs,Down Like Gold,"March 10, 2014",11,78,0
Joe Henry,Invisible Hour,"June 3, 2014",23,78,0
Jack White,Lazaretto,"June 10, 2014",24,78,0
Curtis Harding,Soul Power,"May 6, 2014",19,78,0
Todd Terje,It's Album Time,"April 8, 2014",15,78,0
Tony Molina,Dissed and Dismissed,"March 25, 2014",13,78,0
The New Pornographers,Brill Bruisers,"August 26, 2014",35,78,0
Nikki Lane,All or Nothin',"May 6, 2014",19,78,0
Willie Nelson,Band of Brothers,"June 17, 2014",25,78,0
Bahamas,Bahamas Is Afie,"August 19, 2014",34,78,0
Chrome,Feel It Like a Scientist,"August 5, 2014",32,78,0
Martin Carthy,The Moral of the Elephant,"June 17, 2014",25,78,0
(Sandy) Alex G,DSU,"November 10, 2014",46,78,0
Damien Jurado,Brothers and Sisters of the Eternal Son,"January 21, 2014",4,78,0
Freeman,Freeman,"July 22, 2014",30,78,0
Hozier,Hozier,"October 7, 2014",41,78,0
Gruff Rhys,American Interior,"November 4, 2014",45,78,0
Ultimate Painting,Ultimate Painting,"October 28, 2014",44,78,0
Hundred Waters,The Moon Rang Like a Bell,"May 27, 2014",22,78,0
Grumbling Fur,Preternaturals,"August 11, 2014",33,78,0
Naomi Shelton & the Gospel Queens,Cold World,"July 29, 2014",31,78,0
Old Crow Medicine Show,Remedy,"July 1, 2014",27,78,0
Big Freedia,Just Be Free,"June 17, 2014",25,78,0
Arca,Xen,"November 4, 2014",45,78,0
Roll the Dice,Until Silence,"June 2, 2014",23,78,0
Step Brothers,Lord Steppington,"January 21, 2014",4,78,0
Tweedy,Sukierae,"September 23, 2014",39,78,0
Fucked Up,Glass Boys,"June 3, 2014",23,78,0
The Both,The  Both,"April 15, 2014",16,78,0
Pat Metheny Unity Group,Kin <-->,"February 4, 2014",6,78,0
Jon Langford & Skull Orchard,Here Be Monsters,"April 1, 2014",14,78,0
Tim Wheeler,Lost Domain,"November 10, 2014",46,78,0
Cloud Nothings,Here and Nowhere Else,"April 1, 2014",14,78,0
Woods,With Light and With Love,"April 15, 2014",16,78,0
Dean Blunt,Black Metal,"November 4, 2014",45,78,0
Paolo Nutini,Caustic Love,"September 16, 2014",38,78,0
The Belle Brigade,Just Because,"March 25, 2014",13,78,0
Remember Remember,Forgetting the Present,"June 30, 2014",27,78,0
Field Report,Marigolden,"October 7, 2014",41,78,0
ScHoolboy Q,Oxymoron,"February 25, 2014",9,78,0
Broken Twin,May,"April 29, 2014",18,78,0
Arc Iris,Arc Iris,"April 1, 2014",14,78,0
Dead Rider,Chills on Glass,"March 18, 2014",12,78,0
Real Estate,Atlas,"March 4, 2014",10,78,0
Martyn,The Air Between Words,"June 17, 2014",25,78,0
Parquet Courts,Sunbathing Animal,"June 3, 2014",23,78,0
Ratking,So It Goes,"April 8, 2014",15,78,0
John Hiatt,Terms of My Surrender,"July 15, 2014",29,78,0
Tiny Ruins,Brightly Painted One,"May 5, 2014",19,77,0
Polar Bear,In Each and Every One,"April 1, 2014",14,77,0
Lake Street Dive,Bad Self Portraits,"February 18, 2014",8,77,0
Cymbals Eat Guitars,Lose,"August 26, 2014",35,77,0
Ásgeir,In the Silence,"February 4, 2014",6,77,0
James Vincent McMorrow,Post Tropical,"January 14, 2014",3,77,0
James Yorkston,Cellardyke Recording and Wassailing Society,"August 19, 2014",34,77,0
Lanterns on the Lake,Until the Colours Run,"January 14, 2014",3,77,0
Richard Dawson,Nothing Important,"November 11, 2014",46,77,0
Vermont,Vermont,"March 18, 2014",12,77,0
Pharoahe Monch,P.T.S.D.: Post Traumatic Stress Disorder,"April 15, 2014",16,77,0
School of Language,Old Fears,"April 8, 2014",15,77,0
White Lung,Deep Fantasy,"June 17, 2014",25,77,0
Common,Nobody's Smiling,"July 22, 2014",30,77,0
Alvvays,Alvvays,"July 22, 2014",30,77,0
Soft Walls,No Time,"July 29, 2014",31,77,0
The Phantom Band,Strange Friend,"July 22, 2014",30,77,0
José James,While You Were Sleeping,"June 10, 2014",24,77,0
HTRK,Psychic 9-5 Club,"April 1, 2014",14,77,0
Chad VanGaalen,Shrink Dust,"April 29, 2014",18,77,0
Tara Jane O'Neil,Where Shine New Lights,"January 28, 2014",5,77,0
Ben Watt,Hendra,"April 29, 2014",18,77,0
The Budos Band,Burnt Offering,"October 21, 2014",43,77,0
Liam Finn,The  Nihilist,"May 6, 2014",19,77,0
The 2 Bears,The Night is Young,"October 13, 2014",42,77,0
Sabina,Toujours,"February 18, 2014",8,77,0
Ray LaMontagne,Supernova,"April 29, 2014",18,77,0
TV on the Radio,Seeds,"November 17, 2014",47,77,0
Mark Lanegan Band,Phantom Radio,"October 21, 2014",43,77,0
Sohn,Tremors,"April 8, 2014",15,77,0
Torn Hawk,Let's Cry and Do Pushups at the Same Time,"November 11, 2014",46,77,0
Mastodon,Once More 'Round the Sun,"June 24, 2014",26,77,0
Ulver,Terrestrials,"February 4, 2014",6,77,0
Absolutely Free,Absolutely Free,"October 14, 2014",42,77,0
Drive-By Truckers,English Oceans,"March 4, 2014",10,77,0
Thee Silver Mt. Zion Memorial Orchestra,Fuck Off Get Free We Pour Light on Everything,"January 21, 2014",4,77,0
Doug Paisley,Strong Feelings,"January 21, 2014",4,77,0
Sd Laika,That's Harakiri,"April 29, 2014",18,77,0
Oozing Wound,Earth Suck,"October 21, 2014",43,77,0
Sinkane,Mean Love,"September 2, 2014",36,77,0
Weird Al Yankovic,Mandatory Fun,"July 15, 2014",29,77,0
Nothing,Guilty of Everything,"March 4, 2014",10,77,0
Old 97's,Most Messed Up,"April 29, 2014",18,77,0
Ryan Adams,Ryan Adams,"September 9, 2014",37,77,0
Odonis Odonis,Hard Boiled Soft Boiled,"April 15, 2014",16,77,0
Jenny Lewis,The Voyager,"July 29, 2014",31,77,0
Azealia Banks,Broke With Expensive Taste,"November 6, 2014",45,77,0
Martin Carr,The Breaks,"September 30, 2014",40,77,0
Single Mothers,Negative Qualities,"October 7, 2014",41,77,0
Sylvan Esso,Sylvan Esso,"May 13, 2014",20,77,0
Royal Blood,Royal Blood,"August 25, 2014",35,77,0
Illum Sphere,The  Ghosts of Then & Now,"February 11, 2014",7,77,0
Fhloston Paradigm,The  Phoenix,"July 15, 2014",29,77,0
At the Gates,At War with Reality,"October 28, 2014",44,77,0
Wildest Dreams,Wildest Dreams,"July 29, 2014",31,77,0
The Gloaming,The Gloaming,"January 21, 2014",4,77,0
Eyehategod,Eyehategod,"May 27, 2014",22,77,0
Loudon Wainwright III,Haven't Got the Blues (Yet),"September 9, 2014",37,77,0
Coves,Soft Friday,"September 2, 2014",36,77,0
OOIOO,Gamel,"July 1, 2014",27,77,0
Little Dragon,Nabuma Rubberband,"May 13, 2014",20,77,0
Glass Animals,Zaba,"June 10, 2014",24,77,0
The Lawrence Arms,Metropole,"January 28, 2014",5,77,0
Kate Tempest,Everybody Down,"May 20, 2014",21,77,0
Cheatahs,Cheatahs,"February 11, 2014",7,77,0
Deptford Goth,Songs,"November 4, 2014",45,77,0
The Acid,Liminal,"July 15, 2014",29,77,0
Black Milk,If There's a Hell Below,"October 28, 2014",44,77,0
Billy Joe Shaver,Long in the Tooth,"August 5, 2014",32,77,0
Antony and the Johnsons,Turning [Live],"November 11, 2014",46,77,0
Floor,Oblation,"April 29, 2014",18,77,0
Pianos Become the Teeth,Keep You,"October 27, 2014",44,77,0
Adult Jazz,Gist Is,"August 5, 2014",32,77,0
Tom Petty & the Heartbreakers,Hypnotic Eye,"July 29, 2014",31,77,0
Original Motion Picture Soundtrack,"The Hunger Games: Mockingjay, Pt. 1","November 17, 2014",47,77,0
Slipknot,.5: The Gray Chapter,"October 21, 2014",43,77,0
Chuck Prophet,Night Surfer,"September 23, 2014",39,77,0
Chuck E. Weiss,Red Beans and Weiss,"April 15, 2014",16,77,0
Deerhoof,La Isla Bonita,"November 4, 2014",45,77,0
Peter Matthew Bauer,Liberation!,"June 24, 2014",26,77,0
Tori Amos,Unrepentant Geraldines,"May 13, 2014",20,77,0
Guided by Voices,Motivational Jumpsuit,"February 18, 2014",8,77,0
Fryars,Power,"November 17, 2014",47,77,0
The Proper Ornaments,Wooden Head,"July 8, 2014",28,77,0
Hauschka,Abandoned City,"March 18, 2014",12,77,0
Spider Bags,Frozen Letter,"August 5, 2014",32,77,0
Thug Entrancer,Death After Life,"February 11, 2014",7,77,0
Wolves in the Throne Room,Celestite,"July 8, 2014",28,77,0
Restorations,LP3,"October 27, 2014",44,77,0
The Juan MacLean,In a Dream,"September 16, 2014",38,77,0
Lust for Youth,International,"June 10, 2014",24,77,0
Lykke Li,I Never Learn,"May 6, 2014",19,77,0
Kelis,Food,"April 22, 2014",17,77,0
Weezer,Everything Will Be Alright in the End,"October 7, 2014",41,77,0
Tennis,Ritual in Repeat,"September 9, 2014",37,77,0
Ben Howard,I Forget Where We Were,"October 21, 2014",43,77,0
We Were Promised Jetpacks,Unravelling,"October 14, 2014",42,77,0
Interpol,El Pintor,"September 9, 2014",37,77,0
Music Go Music,Impressions,"August 19, 2014",34,77,0
Ethan Johns,The Reckoning,"June 3, 2014",23,75,0
Archie Bronson Outfit,Wild Crush,"May 19, 2014",21,75,0
Koen Holtkamp,Motion: Connected Works,"March 25, 2014",13,75,0
Mazes,Wooden Aquarium,"September 8, 2014",37,75,0
Perfect Pussy,Say Yes to Love,"March 18, 2014",12,75,0
Purling Hiss,Weirdon,"September 23, 2014",39,75,0
Moire,Shelter,"August 26, 2014",35,75,0
Mogwai,Rave Tapes,"January 21, 2014",4,75,0
La Roux,Trouble in Paradise,"July 22, 2014",30,75,0
Paul Heaton & Jacqui Abbott,What Have We Become?,"May 12, 2014",20,75,0
Zammuto,Anchor,"September 2, 2014",36,75,0
Suzanne Vega,Tales from the Realm of the Queen of Pentacles,"February 18, 2014",8,75,0
CEO,Wonderland,"February 4, 2014",6,75,0
Cherry Ghost,Herd Runners,"May 20, 2014",21,75,0
Modern Baseball,You're Gonna Miss It All,"February 11, 2014",7,75,0
Roddy Frame,Seven Dials,"May 5, 2014",19,75,0
Eliza Gilkyson,The Nocturne Diaries,"March 17, 2014",12,75,0
Ekoplekz,Unfidelity,"March 11, 2014",11,75,0
J Mascis,Tied to a Star,"August 26, 2014",35,75,0
Rise Against,The Black Market,"July 15, 2014",29,75,0
Andrew Bird,"Things Are Really Great Here, Sort Of...","June 10, 2014",24,75,0
The New Mendicants,Into the Lime,"January 28, 2014",5,75,0
Wye Oak,Shriek,"April 29, 2014",18,75,0
Nick Mulvey,First Mind,"May 12, 2014",20,75,0
Jhené Aiko,Souled Out,"September 9, 2014",37,75,0
My Brightest Diamond,This Is My Hand,"September 16, 2014",38,75,0
Duck Sauce,Quack,"April 15, 2014",16,75,0
Ed Harcourt,Time of Dust,"January 6, 2014",2,75,0
Tombs,Savage Gold,"June 10, 2014",24,75,0
Fanfarlo,Let's Go Extinct,"February 11, 2014",7,75,0
Wand,Ganglion Reef,"August 26, 2014",35,75,0
D. Charles Speer & the Helix,Doubled Exposure,"February 25, 2014",9,75,0
Iceage,Plowing Into the Field of Love,"October 7, 2014",41,75,0
Damien Rice,My Favourite Faded Fantasy,"November 11, 2014",46,75,0
Bob Mould,Beauty & Ruin,"June 3, 2014",23,75,0
Parquet Courts,Content Nausea,"December 2, 2014",49,75,0
Leon Russell,Life Journey,"April 1, 2014",14,75,0
MØ,No Mythologies to Follow,"March 11, 2014",11,75,0
Goat,Commune,"September 23, 2014",39,75,0
Richard Thompson,Acoustic Classics,"July 22, 2014",30,75,0
Mark Kozelek,Sings Christmas Carols,"November 4, 2014",45,75,0
Sia,1000 Forms of Fear,"July 8, 2014",28,75,0
Seun Kuti & Egypt 80,A Long Way To the Beginning,"February 24, 2014",9,75,0
Pilgrim,II: Void Worship,"April 1, 2014",14,75,0
Gem Club,In Roses,"January 28, 2014",5,75,0
Alcest,Shelter,"January 21, 2014",4,75,0
The Underachievers,Cellar Door: Terminus Ut Exordium,"August 12, 2014",33,75,0
Dean Wareham,Dean Wareham,"March 11, 2014",11,75,0
Owl John,Owl John,"August 4, 2014",32,75,0
Taylor Swift,1989,"October 27, 2014",44,75,0
The Muffs,Whoop Dee Doo,"July 29, 2014",31,75,0
Taylor McFerrin,Early Riser,"June 3, 2014",23,75,0
Comet Gain,Paperback Ghosts,"July 7, 2014",28,75,0
Luluc,Passerby,"July 15, 2014",29,75,0
Parker Millsap,Parker Millsap,"February 4, 2014",6,75,0
Robyn,Do It Again,"May 26, 2014",22,75,0
Damon Albarn,Everyday Robots,"April 29, 2014",18,75,0
Lower,Seek Warmer Climes,"June 17, 2014",25,75,0
Mariachi El Bronx,Mariachi El Bronx (III),"November 4, 2014",45,75,0
Opeth,Pale Communion,"August 26, 2014",35,75,0
Allo Darlin',We Come from the Same Place,"October 7, 2014",41,75,0
Thompson,Family,"November 17, 2014",47,75,0
Chuck Ragan,Till Midnight,"March 25, 2014",13,75,0
Röyksopp,The  Inevitable End,"November 10, 2014",46,75,0
Wilko Johnson,Going Back Home,"April 8, 2014",15,75,0
The New Basement Tapes,Lost on the River,"November 10, 2014",46,75,0
Peggy Sue,Choir of Echoes,"January 28, 2014",5,75,0
Conor Oberst,Upside Down Mountain,"May 19, 2014",21,75,0
Scott H. Biram,Nothin' But Blood,"February 4, 2014",6,75,0
Gerard Way,Hesitant Alien,"September 30, 2014",40,75,0
Delta Spirit,Into the Wide,"September 9, 2014",37,75,0
Thurston Moore,The Best Day,"October 21, 2014",43,75,0
Charli XCX,Sucker,"December 16, 2014",51,75,0
Saint Saviour,In the Seams,"November 3, 2014",45,75,0
Museum of Love,Museum of Love,"October 14, 2014",42,75,0
Half Japanese,Overjoyed,"September 2, 2014",36,75,0
Hollie Cook,Twice,"June 10, 2014",24,75,0
Gallon Drunk,The Soul of the Hour,"March 10, 2014",11,75,0
Mark McGuire,Along the Way,"February 4, 2014",6,75,0
Death from Above 1979,The Physical World,"September 9, 2014",37,75,0
La Sera,Hour of the Dawn,"May 13, 2014",20,75,0
AC/DC,Rock or Bust,"December 2, 2014",49,75,0
Honeyblood,Honeyblood,"July 15, 2014",29,75,0
Braid,No Coast,"July 8, 2014",28,75,0
Morgan Delt,Morgan Delt,"January 28, 2014",5,75,0
Gunnar Örn Tynes,Palme,"September 29, 2014",40,75,0
Laibach,Spectre,"March 11, 2014",11,75,0
Twin Peaks,Wild Onion,"August 5, 2014",32,75,0
Liars,Mess,"March 25, 2014",13,75,0
Chet Faker,Built on Glass,"April 15, 2014",16,75,0
Simple Minds,Big Music,"November 24, 2014",48,75,0
Bo Ningen,III,"May 20, 2014",21,75,0
Einstürzende Neubauten,Lament,"November 10, 2014",46,75,0
King Gizzard & the Lizard Wizard,I'm in Your Mind Fuzz,"November 11, 2014",46,75,0
The Raveonettes,Pe'ahi,"July 22, 2014",30,75,0
TEEN,The  Way and Color,"April 22, 2014",17,75,0
Pulled Apart by Horses,Blood,"September 1, 2014",36,73,68
King Tuff,Black Moon Spell,"September 23, 2014",39,73,68
Vertical Scratchers,Daughter of Everything,"February 25, 2014",9,73,68
Ariel Pink,Pom Pom,"November 17, 2014",47,73,68
Oren Ambarchi,Shade Themes from Kairos,"May 20, 2014",21,73,68
The Notwist,Close to the Glass,"February 25, 2014",9,73,68
Dawn Landes,Bluebird,"February 18, 2014",8,73,68
Cibo Matto,Hotel Valentine,"February 14, 2014",7,73,68
London Grammar,If You Wait,"March 25, 2014",13,73,68
Ital,Endgame,"September 9, 2014",37,73,68
Greys,If Anything,"June 17, 2014",25,73,68
Sean Nicholas Savage,Bermuda Waterfall,"May 13, 2014",20,73,68
The Hold Steady,Teeth Dreams,"March 25, 2014",13,73,68
Warpaint,Warpaint,"January 21, 2014",4,73,68
Busdriver,Perfect Hair,"September 9, 2014",37,73,68
Counting Crows,Somewhere Under Wonderland,"September 2, 2014",36,73,68
Melvins,Hold It In,"October 14, 2014",42,73,68
Shovels & Rope,Swimmin' Time,"August 26, 2014",35,73,68
DJ Mustard,10 Summers,"August 25, 2014",35,73,68
Sondre Lerche,Please,"September 23, 2014",39,73,68
Meatbodies,Meatbodies,"October 14, 2014",42,73,68
Golden Retriever,Seer,"March 25, 2014",13,73,68
Jessie Ware,Tough Love,"October 21, 2014",43,73,68
Jon Porras,Light Divide,"March 25, 2014",13,73,68
Banks,Goddess,"September 9, 2014",37,73,68
Sloan,Commonwealth,"September 9, 2014",37,73,68
Stephen Malkmus & the Jicks,Wig Out at Jagbags,"January 7, 2014",2,73,68
Owls,Two,"March 25, 2014",13,73,68
The Horrors,Luminous,"May 6, 2014",19,73,68
Mary J. Blige,The London Sessions,"December 2, 2014",49,73,68
Medicine,Home Everywhere,"October 27, 2014",44,73,68
White Hinterland,Baby,"April 1, 2014",14,73,68
The Rural Alberta Advantage,Mended with Gold,"September 30, 2014",40,73,68
The Knife,Shaken Up Versions,"June 17, 2014",25,73,68
WIFE,What’s Between,"June 10, 2014",24,73,68
François & the Atlas Mountains,Piano Ombre,"March 17, 2014",12,73,68
To Rococo Rot,Instrument,"July 21, 2014",30,73,68
The Souljazz Orchestra,Inner Fire,"February 25, 2014",9,73,68
OFF!,Wasted Years,"April 8, 2014",15,73,68
Slow Club,Complete Surrender,"July 15, 2014",29,73,68
Plaid,Reachy Prints,"May 20, 2014",21,73,68
Ibibio Sound Machine,Ibibio Sound Machine,"April 1, 2014",14,73,68
Circulatory System,Mosaics Within Mosaics,"June 24, 2014",26,73,68
Mr. Mitch,Parallel Memories,"December 2, 2014",49,73,68
Judas Priest,Redeemer of Souls,"July 8, 2014",28,73,68
Stars,No One Is Lost,"October 14, 2014",42,73,68
Merchandise,After the End,"August 26, 2014",35,73,68
Sivu,Something on High,"October 6, 2014",41,73,68
Phantogram,Voices,"February 18, 2014",8,73,68
Pink Mountaintops,Get Back,"April 29, 2014",18,73,68
Quilt,Held in Splendor,"January 28, 2014",5,73,68
Hospitality,Trouble,"January 28, 2014",5,73,68
Katy B,Little Red,"February 3, 2014",6,73,68
Lana Del Rey,Ultraviolence,"June 17, 2014",25,73,68
Hamilton Leithauser,Black Hours,"June 3, 2014",23,73,68
The Afghan Whigs,Do To the Beast,"April 15, 2014",16,73,68
Eternal Summers,The  Drop Beneath,"March 4, 2014",10,73,68
Eagulls,Eagulls,"March 4, 2014",10,73,68
John Mellencamp,Plain Spoken,"September 23, 2014",39,73,68
+++ (Crosses),+++ (Crosses),"February 11, 2014",7,73,68
White Fence,For The Recently Found Innocent,"July 22, 2014",30,73,68
...And You Will Know Us by the Trail of Dead,IX,"November 11, 2014",46,73,68
Let's Wrestle,Let's Wrestle,"February 10, 2014",7,73,68
"Bonnie ""Prince"" Billy",Singer's Grave/A Sea of Tongues,"September 23, 2014",39,73,68
Lee Bains III & the Glory Fires,Dereconstructed,"May 27, 2014",22,73,68
Yann Tiersen,∞ (Infinity),"May 19, 2014",21,73,68
