artist,album,date,week_num,meta_score,user_score
Coco Hames,Coco Hames,"March 31, 2017",13,72,79
Los Campesinos!,Sick Scenes,"February 24, 2017",8,72,79
Mary J. Blige,Strength of a Woman,"April 28, 2017",17,72,79
Johnny Flynn,Sillion,"March 24, 2017",12,72,79
Craig Finn,We All Want the Same Things,"March 24, 2017",12,72,79
Deer Tick,"Deer Tick, Vol. 1","September 15, 2017",37,72,79
Toro y Moi,Boo Boo,"July 7, 2017",27,72,79
Camille,OUÏ,"June 9, 2017",23,72,79
Mind Over Mirrors,Undying Color,"February 17, 2017",7,72,79
OCS,Memory of a Cut Off Head,"November 17, 2017",46,72,79
Ride,Weather Diaries,"June 16, 2017",24,72,79
San Fermin,Belong,"April 7, 2017",14,72,79
Imelda May,Life. Love. Flesh. Blood,"April 21, 2017",16,72,79
Jidenna,The  Chief,"February 17, 2017",7,72,79
Andrew Weatherall,Qualia,"September 29, 2017",39,72,79
Kingdom,Tears in the Club,"February 24, 2017",8,72,79
The Shins,Heartworms,"March 10, 2017",10,72,79
Liars,TFCF,"August 25, 2017",34,72,79
Flo Morrissey,"Gentlewoman, Ruby Man","January 13, 2017",2,72,79
Nathan Fake,Providence,"March 10, 2017",10,72,79
Filthy Friends,Invitation,"August 25, 2017",34,72,79
Baths,Romaplasm,"November 17, 2017",46,72,79
Minor Victories,Orchestral Variations,"January 27, 2017",4,72,79
Kelly Clarkson,Meaning of Life,"October 27, 2017",43,72,79
Nick Mulvey,Wake Up Now,"September 8, 2017",36,72,79
King Gizzard & the Lizard Wizard,Murder of the Universe,"June 23, 2017",25,72,79
Sam Amidon,The Following Mountain,"May 26, 2017",21,72,79
Lee Ranaldo,Electric Trim,"September 15, 2017",37,72,79
Woods,Love Is Love,"April 21, 2017",16,72,79
Com Truise,Iteration,"June 16, 2017",24,72,79
Flamin Groovies,Fantastic Plastic,"September 22, 2017",38,72,79
Dua Lipa,Dua Lipa,"June 2, 2017",22,72,79
Radiophonic Workshop,Burials in Several Earths,"May 19, 2017",20,72,79
King Gizzard & the Lizard Wizard,Flying Microtonal Banana,"February 24, 2017",8,72,79
Ron Gallo,Heavy Meta,"February 3, 2017",5,72,79
Xenoula,Xenoula,"November 24, 2017",47,72,79
Foo Fighters,Concrete and Gold,"September 15, 2017",37,72,79
Lindsey Buckingham,Lindsey Buckingham/Christine McVie,"June 9, 2017",23,72,79
Moon Duo,"Occult Architecture, Vol. 1","February 3, 2017",5,72,79
Roger Waters,Is This the Life We Really Want?,"June 2, 2017",22,72,79
Sufjan Stevens,Planetarium,"June 9, 2017",23,72,79
Tim Darcy,Saturday Night,"February 17, 2017",7,72,79
Tennis,Yours Conditionally,"March 10, 2017",10,72,79
Ducktails,Jersey Devil,"October 6, 2017",40,72,79
Karen Elson,Double Roses,"April 7, 2017",14,72,79
QTY,QTY,"December 8, 2017",49,72,79
Michelle Branch,Hopeless Romantic,"April 7, 2017",14,72,79
Beck,Colors,"October 13, 2017",41,72,79
Temples,Volcano,"March 3, 2017",9,72,79
